Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
1460;CA-2018-152975;14/9/2018;16/9/2018;First Class;RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;589.41
1461;CA-2018-108931;14/9/2018;19/9/2018;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;New York City;New York;10024;East;OFF-PA-10002741;Office Supplies;Paper;Xerox 1980;8.56
1462;CA-2018-108931;14/9/2018;19/9/2018;Standard Class;HZ-14950;Henia Zydlo;Consumer;United States;New York City;New York;10024;East;OFF-PA-10003845;Office Supplies;Paper;Xerox 1987;11.56
1463;CA-2018-139493;13/9/2018;19/9/2018;Standard Class;SG-20605;Speros Goranitis;Consumer;United States;Asheville;North Carolina;28806;South;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;15.92
1464;CA-2018-103611;12/9/2018;15/9/2018;First Class;JM-15535;Jessica Myrick;Consumer;United States;Los Angeles;California;90036;West;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;8.36
1465;CA-2018-140676;12/9/2018;15/9/2018;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004082;Office Supplies;Paper;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;39.9
1466;CA-2018-140676;12/9/2018;15/9/2018;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;90.86
1467;CA-2018-140676;12/9/2018;15/9/2018;First Class;BF-11080;Bart Folk;Consumer;United States;Baltimore;Maryland;21215;East;OFF-PA-10004243;Office Supplies;Paper;Xerox 1939;94.85
1468;CA-2018-108749;12/9/2018;15/9/2018;First Class;DJ-13510;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-PA-10003797;Office Supplies;Paper;Xerox 209;45.36
1469;CA-2018-108749;12/9/2018;15/9/2018;First Class;DJ-13510;Don Jones;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;45.78
1470;US-2018-109582;12/9/2018;17/9/2018;Second Class;JM-15865;John Murray;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;166.44
1471;CA-2018-112774;11/9/2018;12/9/2018;First Class;RC-19960;Ryan Crowe;Consumer;United States;Jacksonville;Florida;32216;South;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";34.504
1472;CA-2018-124898;11/9/2018;15/9/2018;Standard Class;DB-12910;Daniel Byrd;Home Office;United States;Columbus;Georgia;31907;South;OFF-PA-10003656;Office Supplies;Paper;Xerox 1935;184.66
1473;CA-2018-149559;11/9/2018;12/9/2018;Same Day;KF-16285;Karen Ferguson;Home Office;United States;Long Beach;California;90805;West;OFF-PA-10003172;Office Supplies;Paper;Xerox 1996;12.96
1474;CA-2018-149559;11/9/2018;12/9/2018;Same Day;KF-16285;Karen Ferguson;Home Office;United States;Long Beach;California;90805;West;OFF-EN-10002312;Office Supplies;Envelopes;#10 Self-Seal White Envelopes;22.18
1475;CA-2018-149559;11/9/2018;12/9/2018;Same Day;KF-16285;Karen Ferguson;Home Office;United States;Long Beach;California;90805;West;FUR-CH-10002320;Furniture;Chairs;Hon Pagoda Stacking Chairs;2054.272
1476;CA-2018-117044;11/9/2018;13/9/2018;Second Class;HA-14920;Helen Andreada;Consumer;United States;Chicago;Illinois;60623;Central;OFF-FA-10000936;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;10.528
1477;CA-2018-117044;11/9/2018;13/9/2018;Second Class;HA-14920;Helen Andreada;Consumer;United States;Chicago;Illinois;60623;Central;OFF-PA-10003657;Office Supplies;Paper;Xerox 1927;20.544
1478;CA-2018-144484;11/9/2018;11/9/2018;Same Day;CB-12025;Cassandra Brandow;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10000260;Furniture;Furnishings;"6"" Cubicle Wall Clock, Black";32.36
1479;CA-2018-144484;11/9/2018;11/9/2018;Same Day;CB-12025;Cassandra Brandow;Consumer;United States;San Francisco;California;94110;West;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;406.6
1480;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;FUR-CH-10003199;Furniture;Chairs;Office Star - Contemporary Task Swivel Chair;177.568
1481;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10002005;Office Supplies;Paper;Xerox 225;19.44
1482;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10004101;Office Supplies;Paper;Xerox 1894;71.28
1483;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10004600;Office Supplies;Binders;Ibico Ibimaster 300 Manual Binding System;1471.96
1484;US-2018-142188;11/9/2018;11/9/2018;Same Day;JF-15415;Jennifer Ferguson;Consumer;United States;Seattle;Washington;98105;West;TEC-PH-10000127;Technology;Phones;iOttie XL Car Mount;79.96
1485;US-2018-160836;11/9/2018;16/9/2018;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Houston;Texas;77070;Central;OFF-PA-10004239;Office Supplies;Paper;Xerox 1953;10.272
1486;US-2018-160836;11/9/2018;16/9/2018;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Houston;Texas;77070;Central;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;512.19
1487;US-2018-160836;11/9/2018;16/9/2018;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Houston;Texas;77070;Central;OFF-AP-10001626;Office Supplies;Appliances;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;1.556
1488;CA-2018-166898;11/9/2018;13/9/2018;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;143.952
1489;CA-2018-166898;11/9/2018;13/9/2018;Second Class;KH-16630;Ken Heidel;Corporate;United States;Santa Ana;California;92704;West;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;19.44
1490;US-2018-152898;11/9/2018;15/9/2018;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Richmond;Virginia;23223;South;OFF-AP-10000027;Office Supplies;Appliances;Hoover Commercial SteamVac;67.9
1491;CA-2018-127726;11/9/2018;13/9/2018;Second Class;SS-20410;Shahid Shariari;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;195.68
1492;CA-2018-127726;11/9/2018;13/9/2018;Second Class;SS-20410;Shahid Shariari;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;14.2
1493;CA-2018-120999;10/9/2018;15/9/2018;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Naperville;Illinois;60540;Central;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;147.168
1494;CA-2018-128370;10/9/2018;10/9/2018;Same Day;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002602;Furniture;Chairs;DMI Arturo Collection Mission-style Design Wood Chair;362.352
1495;CA-2018-128370;10/9/2018;10/9/2018;Same Day;FH-14275;Frank Hawley;Corporate;United States;Los Angeles;California;90004;West;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;7.184
1496;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;16.2
1497;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-AP-10004785;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;33.99
1498;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10003023;Technology;Accessories;Logitech G105 Gaming Keyboard;296.85
1499;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;TEC-AC-10002217;Technology;Accessories;Imation Clip USB flash drive - 8 GB;112.8
1500;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;13.71
1501;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-PA-10002586;Office Supplies;Paper;Xerox 1970;24.9
1502;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;286.29
1503;CA-2018-110905;10/9/2018;15/9/2018;Second Class;RW-19690;Robert Waldorf;Consumer;United States;Springfield;Missouri;65807;Central;OFF-AP-10003281;Office Supplies;Appliances;Acco 6 Outlet Guardian Standard Surge Suppressor;24.18
1504;CA-2018-152093;10/9/2018;15/9/2018;Standard Class;SN-20560;Skye Norling;Home Office;United States;Chicago;Illinois;60653;Central;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;762.594
1505;CA-2018-122280;10/9/2018;10/9/2018;Same Day;SH-20395;Shahid Hopkins;Consumer;United States;New York City;New York;10024;East;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;18.76
1506;CA-2018-126438;10/9/2018;13/9/2018;First Class;AR-10345;Alex Russell;Corporate;United States;Lawrence;Massachusetts;1841;East;OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";14.88
1507;CA-2018-147403;10/9/2018;13/9/2018;First Class;KH-16630;Ken Heidel;Corporate;United States;Akron;Ohio;44312;East;OFF-PA-10003302;Office Supplies;Paper;Xerox 1906;85.056
1508;CA-2018-159954;10/9/2018;14/9/2018;Standard Class;SS-20410;Shahid Shariari;Consumer;United States;Atlanta;Georgia;30318;South;OFF-BI-10004876;Office Supplies;Binders;Wilson Jones Suede Grain Vinyl Binders;2.78
1509;CA-2018-123036;10/9/2018;17/9/2018;Standard Class;HA-14905;Helen Abelman;Consumer;United States;Springfield;Ohio;45503;East;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;37.056
1510;CA-2018-123036;10/9/2018;17/9/2018;Standard Class;HA-14905;Helen Abelman;Consumer;United States;Springfield;Ohio;45503;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;259.896
1511;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10004860;Furniture;Chairs;Global Low Back Tilter Chair;141.372
1512;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;3.036
1513;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;4.503
1514;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;4.672
1515;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;95.88
1516;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001867;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;17.024
1517;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;258.696
1518;US-2018-118087;9/9/2018;13/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002200;Technology;Phones;Samsung Galaxy Note 2;1931.958
1519;CA-2018-147361;9/9/2018;15/9/2018;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Florence;South Carolina;29501;South;OFF-ST-10001809;Office Supplies;Storage;Fellowes Officeware Wire Shelving;628.81
1520;CA-2018-147361;9/9/2018;15/9/2018;Standard Class;SB-20290;Sean Braxton;Corporate;United States;Florence;South Carolina;29501;South;OFF-ST-10002214;Office Supplies;Storage;X-Rack File for Hanging Folders;56.45
1521;CA-2018-147228;9/9/2018;14/9/2018;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Columbia;Tennessee;38401;South;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;8.832
1522;CA-2018-147228;9/9/2018;14/9/2018;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Columbia;Tennessee;38401;South;OFF-PA-10000357;Office Supplies;Paper;Xerox 1888;177.536
1523;CA-2018-147228;9/9/2018;14/9/2018;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Columbia;Tennessee;38401;South;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;258.48
1524;CA-2018-147228;9/9/2018;14/9/2018;Standard Class;SO-20335;Sean O'Donnell;Consumer;United States;Columbia;Tennessee;38401;South;FUR-FU-10000023;Furniture;Furnishings;Eldon Wave Desk Accessories;14.136
1525;US-2018-159562;9/9/2018;15/9/2018;Standard Class;JB-16000;Joy Bell-;Consumer;United States;Roseville;Michigan;48066;Central;OFF-EN-10000461;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";17.48
1526;CA-2018-155929;9/9/2018;13/9/2018;Standard Class;AI-10855;Arianne Irving;Consumer;United States;Glendale;Arizona;85301;West;OFF-PA-10000859;Office Supplies;Paper;Unpadded Memo Slips;6.368
1527;CA-2018-137498;9/9/2018;14/9/2018;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;OFF-AR-10003829;Office Supplies;Art;Newell 35;6.56
1528;CA-2018-137498;9/9/2018;14/9/2018;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;243.92
1529;CA-2018-137498;9/9/2018;14/9/2018;Second Class;LC-17050;Liz Carlisle;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000143;Office Supplies;Paper;Astroparche Fine Business Paper;47.52
1530;CA-2018-100825;9/9/2018;14/9/2018;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Los Angeles;California;90036;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;99.87
1531;CA-2018-139444;9/9/2018;15/9/2018;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Plano;Texas;75023;Central;OFF-LA-10000134;Office Supplies;Labels;Avery 511;9.856
1532;CA-2018-169439;9/9/2018;13/9/2018;Standard Class;LC-17140;Logan Currie;Consumer;United States;Cleveland;Ohio;44105;East;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;25.92
1533;CA-2018-169439;9/9/2018;13/9/2018;Standard Class;LC-17140;Logan Currie;Consumer;United States;Cleveland;Ohio;44105;East;FUR-FU-10000723;Furniture;Furnishings;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66.112
1534;US-2018-146213;9/9/2018;14/9/2018;Standard Class;MC-17605;Matt Connell;Corporate;United States;Los Angeles;California;90032;West;TEC-AC-10001114;Technology;Accessories;Microsoft Wireless Mobile Mouse 4000;159.96
1535;CA-2018-168403;9/9/2018;15/9/2018;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Portland;Oregon;97206;West;OFF-PA-10002036;Office Supplies;Paper;Xerox 1930;31.104
1536;CA-2018-168403;9/9/2018;15/9/2018;Standard Class;DK-12835;Damala Kotsonis;Corporate;United States;Portland;Oregon;97206;West;OFF-AP-10003278;Office Supplies;Appliances;Belkin 7-Outlet SurgeMaster Home Series;11.176
1537;CA-2018-152198;9/9/2018;10/9/2018;First Class;JD-16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFF-LA-10000443;Office Supplies;Labels;Avery 501;17.712
1538;CA-2018-152198;9/9/2018;10/9/2018;First Class;JD-16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFF-BI-10003669;Office Supplies;Binders;3M Organizer Strips;4.86
1539;CA-2018-152198;9/9/2018;10/9/2018;First Class;JD-16015;Joy Daniels;Consumer;United States;Toledo;Ohio;43615;East;OFF-BI-10001628;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";6.258
1540;US-2018-124968;8/9/2018;13/9/2018;Second Class;MM-18055;Michelle Moray;Consumer;United States;Chicago;Illinois;60610;Central;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;765.625
1541;CA-2018-149895;8/9/2018;12/9/2018;Standard Class;EB-14110;Eugene Barchas;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;258.528
1542;CA-2018-158036;8/9/2018;14/9/2018;Standard Class;DB-13555;Dorothy Badders;Corporate;United States;Dublin;Ohio;43017;East;TEC-AC-10002558;Technology;Accessories;Imation Swivel Flash Drive USB flash drive - 8 GB;9.096
1543;CA-2018-152856;8/9/2018;10/9/2018;Second Class;RS-19765;Roland Schwarz;Corporate;United States;Marion;Ohio;43302;East;TEC-AC-10004864;Technology;Accessories;Memorex Micro Travel Drive 32 GB;116.832
1544;CA-2018-126396;8/9/2018;12/9/2018;Second Class;AR-10345;Alex Russell;Corporate;United States;Houston;Texas;77070;Central;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;85.2
1545;US-2018-124779;8/9/2018;11/9/2018;First Class;BF-11020;Barry Französisch;Corporate;United States;Arlington;Texas;76017;Central;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;42.616
1546;US-2018-124779;8/9/2018;11/9/2018;First Class;BF-11020;Barry Französisch;Corporate;United States;Arlington;Texas;76017;Central;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;319.984
1547;US-2018-124779;8/9/2018;11/9/2018;First Class;BF-11020;Barry Französisch;Corporate;United States;Arlington;Texas;76017;Central;OFF-FA-10004854;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;45.92
1548;US-2018-124779;8/9/2018;11/9/2018;First Class;BF-11020;Barry Französisch;Corporate;United States;Arlington;Texas;76017;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;21.184
